nombre_imagen,equivPxmmR1,equivPxmmR2,equivPxmmR3,equivPxmmR4,sumaAreaPxR1,sumaAreaPxR2,sumaAreaPxR3,sumaAreaPxR4,diametroPxR1,diametroPxR2,diametroPxR3,diametroPxR4,ejeMayorPxR1,ejeMayorPxR2,ejeMayorPxR3,ejeMayorPxR4,ejeMenorPxR1,ejeMenorPxR2,ejeMenorPxR3,ejeMenorPxR4,diametrommR1,diametrommR2,diametrommR3,diametrommR4,ejeMayormmR1,ejeMayormmR2,ejeMayormmR3,ejeMayormmR4,ejeMenormmR1,ejeMenormmR2,ejeMenormmR3,ejeMenormmR4,clasificacionSize
/home/usuario/OrangeResults/inputToLearn/034.jpg,0.3626,0.4872,0.4978,0.5019,34000,17584,16334,16873,208.0628,149.6284,144.212,146.5721,212.1212,155.6404,147.8363,150.4627,204.209,143.9496,140.7451,142.965,75.438,72.9054,71.79,73.5631,76.9094,75.8347,73.5943,75.5157,74.0407,70.1384,70.0642,71.7527,grande
/home/usuario/OrangeResults/inputToLearn/035.jpg,0.3626,0.4872,0.4978,0.5019,31808,15979,16369,16057,201.2441,142.6362,144.3664,142.9839,210.7346,150.3345,147.8956,147.098,192.4049,135.4201,141.1009,139.1591,72.9657,69.4985,71.8669,71.7622,76.4067,73.2494,73.6237,73.827,69.7608,65.9825,70.2413,69.8425,grande
/home/usuario/OrangeResults/inputToLearn/040.jpg,0.3626,0.4872,0.4978,0.5019,31636,16460,15444,16085,200.6993,144.7671,140.2281,143.1086,207.877,150.2908,145.7718,147.0229,193.8654,139.5136,135.3422,139.3952,72.7681,70.5368,69.8068,71.8248,75.3706,73.2281,72.5665,73.7893,70.2904,67.977,67.3746,69.961,mediana
/home/usuario/OrangeResults/inputToLearn/041.jpg,0.3626,0.4872,0.4978,0.5019,27971,14807,13711,14160,188.7161,137.3057,132.1264,134.2724,194.272,144.7593,139.3072,142.2721,183.436,130.2904,125.4074,126.9599,68.4234,66.9012,65.7737,67.39,70.4378,70.5329,69.3484,71.4049,66.509,63.4831,62.4289,63.7199,mediana
/home/usuario/OrangeResults/inputToLearn/043.jpg,0.3626,0.4872,0.4978,0.5019,33057,17301,16096,16654,205.1572,148.4194,143.1575,145.6178,214.5384,157.7796,152.3373,151.5442,196.2623,139.7276,134.6155,140.0252,74.3845,72.3163,71.2651,73.0841,77.7858,76.877,75.8349,76.0585,71.1594,68.0813,67.0128,70.2772,grande
/home/usuario/OrangeResults/inputToLearn/044.jpg,0.3626,0.4872,0.4978,0.5019,32989,16904,16525,16347,204.9461,146.7067,145.0527,144.2694,208.7989,149.2648,148.4494,149.1972,201.2798,144.2812,141.8226,139.561,74.3079,71.4818,72.2085,72.4073,75.7048,72.7283,73.8994,74.8806,72.9786,70.3,70.6006,70.0443,grande
/home/usuario/OrangeResults/inputToLearn/049.jpg,0.3626,0.4872,0.4978,0.5019,29351,15367,14623,14946,193.3154,139.8781,136.4499,137.9487,206.1917,145.4893,144.8492,143.3969,181.3691,134.7379,128.6265,132.8343,70.091,68.1546,67.926,69.2351,74.7596,70.8886,72.1072,71.9695,65.7595,65.6501,64.0314,66.6682,mediana
/home/usuario/OrangeResults/inputToLearn/051.jpg,0.3626,0.4872,0.4978,0.5019,29049,15403,14725,15175,192.3183,140.0418,136.925,139.0015,200.2915,150.3888,144.9578,146.4854,184.7479,130.4553,129.4218,132.0402,69.7294,68.2344,68.1625,69.7635,72.6203,73.2759,72.1613,73.5196,66.9846,63.5634,64.4273,66.2697,mediana
/home/usuario/OrangeResults/inputToLearn/052.jpg,0.3626,0.4872,0.4978,0.5019,32227,17470,16578,16426,202.5653,149.1425,145.2851,144.6175,205.7619,151.8686,148.0007,146.371,199.5852,146.527,142.7321,142.9932,73.4447,72.6687,72.3242,72.5821,74.6037,73.9969,73.6761,73.4621,72.3642,71.3943,71.0533,71.7668,grande
/home/usuario/OrangeResults/inputToLearn/053.jpg,0.3626,0.4872,0.4978,0.5019,31822,15940,15153,15962,201.2884,142.4621,138.9007,142.5603,203.6679,147.789,142.8052,145.8757,199.0117,137.4155,135.1491,139.5001,72.9817,69.4136,69.146,71.5496,73.8445,72.0091,71.0897,73.2136,72.1563,66.9548,67.2784,70.0137,grande
/home/usuario/OrangeResults/inputToLearn/057.jpg,0.3626,0.4872,0.4978,0.5019,31153,16859,16005,15442,199.1613,146.5112,142.7522,140.219,204.7269,155.223,146.8722,144.8121,193.8531,138.4121,138.8532,135.8498,72.2105,71.3866,71.0633,70.3745,74.2285,75.6313,73.1143,72.6797,70.2859,67.4403,69.1224,68.1816,grande
/home/usuario/OrangeResults/inputToLearn/061.jpg,0.3626,0.4872,0.4978,0.5019,27614,14820,13921,13926,187.508,137.366,133.1344,133.1583,195.5579,146.1434,140.6858,139.4236,179.8943,129.1631,126.1462,127.3131,67.9853,66.9306,66.2755,66.8308,70.904,71.2074,70.0347,69.9753,65.2248,62.9338,62.7967,63.8972,pequeña
/home/usuario/OrangeResults/inputToLearn/063.jpg,0.3626,0.4872,0.4978,0.5019,25316,13461,12839,12894,179.5364,130.9163,127.8559,128.1294,196.9536,140.7339,138.9886,138.5329,163.8076,121.8731,117.9279,118.6643,65.0951,63.7881,63.6478,64.3069,71.4101,68.5716,69.1898,69.5283,59.3922,59.3818,58.7056,59.5564,pequeña
/home/usuario/OrangeResults/inputToLearn/067.jpg,0.3626,0.4872,0.4978,0.5019,35861,18533,16958,18391,213.6812,153.613,146.9408,153.0234,215.7473,166.7455,151.6936,161.6255,211.7379,141.6705,142.4083,145.0171,77.475,74.8469,73.1484,76.8009,78.2242,81.2456,75.5144,81.1182,76.7704,69.028,70.8921,72.7826,grande
/home/usuario/OrangeResults/inputToLearn/074.jpg,0.3626,0.4872,0.4978,0.5019,31790,16690,15957,15856,201.1872,145.7751,142.538,142.0862,205.6747,153.3184,146.71,146.8615,196.9171,138.7683,138.5804,137.6717,72.945,71.0279,70.9567,71.3116,74.5721,74.7033,73.0336,73.7083,71.3968,67.6139,68.9866,69.0961,grande
/home/usuario/OrangeResults/inputToLearn/076.jpg,0.3626,0.4872,0.4978,0.5019,35268,18502,17252,17615,211.9071,153.4845,148.2091,149.7602,214.9667,159.7596,150.4103,156.6221,209.0491,147.5354,146.0907,143.2521,76.8318,74.7842,73.7798,75.1631,77.9411,77.8417,74.8756,78.6071,75.7956,71.8856,72.7252,71.8968,grande
/home/usuario/OrangeResults/inputToLearn/077.jpg,0.3626,0.4872,0.4978,0.5019,33442,17671,15955,16569,206.3484,149.9981,142.5291,145.2457,211.965,154.2774,147.6129,148.2034,201.0441,145.943,137.6907,142.4722,74.8164,73.0855,70.9523,72.8974,76.8528,75.1706,73.4831,74.3818,72.8932,71.1097,68.5437,71.5054,grande
/home/usuario/OrangeResults/inputToLearn/079.jpg,0.3626,0.4872,0.4978,0.5019,31552,16619,15329,15723,200.4327,145.4647,139.705,141.489,203.738,151.985,143.8037,144.6151,197.301,139.2884,135.7812,138.4866,72.6715,70.8766,69.5464,71.0119,73.8699,74.0537,71.5868,72.5809,71.536,67.8673,67.5931,69.505,grande
/home/usuario/OrangeResults/inputToLearn/082.jpg,0.3626,0.4872,0.4978,0.5019,33752,17342,16085,17078,207.3026,148.5952,143.1086,147.4598,214.0166,155.067,148.7683,150.9328,200.8689,142.4922,137.7134,144.182,75.1623,72.4019,71.2407,74.0086,77.5967,75.5553,74.0582,75.7517,72.8296,69.4283,68.5549,72.3635,grande
/home/usuario/OrangeResults/inputToLearn/083.jpg,0.3626,0.4872,0.4978,0.5019,35322,18291,17260,17727,212.0693,152.6068,148.2434,150.2355,223.3865,162.0457,158.2033,157.731,201.4798,144.0045,139.1502,143.2384,76.8906,74.3566,73.7969,75.4017,80.9939,78.9557,78.7551,79.1636,73.0511,70.1652,69.2702,71.8899,grande
/home/usuario/OrangeResults/inputToLearn/084.jpg,0.3626,0.4872,0.4978,0.5019,32845,17753,16750,17449,204.4983,150.3457,146.0369,149.0529,213.2941,158.4425,154.1724,156.0268,196.155,142.7926,138.3973,142.5073,74.1456,73.2549,72.6985,74.8081,77.3347,77.2,76.7484,78.3083,71.1205,69.5747,68.8954,71.523,grande
/home/usuario/OrangeResults/inputToLearn/086.jpg,0.3626,0.4872,0.4978,0.5019,30906,16611,15002,15493,198.3702,145.4296,138.2069,140.4503,206.5792,152.1038,146.9748,148.071,190.5838,139.164,130.0517,133.2816,71.9237,70.8596,68.8006,70.4906,74.9001,74.1115,73.1654,74.3154,69.1005,67.8067,64.7409,66.8927,grande
/home/usuario/OrangeResults/inputToLearn/087.jpg,0.3626,0.4872,0.4978,0.5019,25864,13962,12886,13306,181.4692,133.3303,128.0897,130.1604,190.9495,140.0447,135.1809,133.8399,172.5676,127.0524,121.4427,126.7588,65.7958,64.9643,63.7642,65.3262,69.2331,68.2358,67.2943,67.1729,62.5684,61.9054,60.4552,63.619,grande
/home/usuario/OrangeResults/inputToLearn/091.jpg,0.3626,0.4872,0.4978,0.5019,31449,16290,15465,16352,200.1052,144.0176,140.3234,144.2914,210.5928,151.1787,148.1806,149.2446,190.2097,137.2444,132.9875,139.623,72.5528,70.1716,69.8542,72.4184,76.3553,73.6608,73.7656,74.9044,68.9649,66.8714,66.2024,70.0754,pequeña
/home/usuario/OrangeResults/inputToLearn/094.jpg,0.3626,0.4872,0.4978,0.5019,25702,13700,12803,13327,180.9,132.0734,127.6765,130.2631,186.8437,137.7414,133.818,134.4358,175.2825,126.6969,121.9577,126.314,65.5894,64.3518,63.5585,65.3777,67.7445,67.1135,66.6158,67.472,63.5527,61.7322,60.7117,63.3957,grande
/home/usuario/OrangeResults/inputToLearn/097.jpg,0.3626,0.4872,0.4978,0.5019,30934,16604,15161,15874,198.4601,145.399,138.9373,142.1668,199.9839,153.9392,140.9683,148.1783,197.002,137.3993,137.1279,136.5549,71.9563,70.8446,69.1643,71.3521,72.5088,75.0058,70.1753,74.3692,71.4276,66.9468,68.2635,68.5355,pequeña
/home/usuario/OrangeResults/inputToLearn/098.jpg,0.3626,0.4872,0.4978,0.5019,26059,13732,13183,13281,182.152,132.2276,129.5574,130.038,191.3976,138.4251,134.6811,132.6942,173.443,126.4755,124.7267,127.4871,66.0434,64.4269,64.4948,65.2648,69.3956,67.4467,67.0455,66.5979,62.8858,61.6243,62.0901,63.9845,mediana
/home/usuario/OrangeResults/inputToLearn/099.jpg,0.3626,0.4872,0.4978,0.5019,32354,16893,16140,16675,202.964,146.6589,143.353,145.7095,204.4542,154.6889,147.4107,152.3593,201.5271,139.1234,139.448,139.4206,73.5893,71.4585,71.3624,73.1302,74.1296,75.3711,73.3823,76.4676,73.0683,67.7869,69.4185,69.9738,mediana
/home/usuario/OrangeResults/inputToLearn/103.jpg,0.3626,0.4872,0.4978,0.5019,31502,16386,15207,15529,200.2738,144.4413,139.148,140.6134,206.8396,148.6425,144.4676,143.5502,193.9759,140.4188,134.0653,138.3995,72.6139,70.378,69.2691,70.5725,74.9945,72.425,71.9173,72.0464,70.3304,68.4181,66.7389,69.4613,pequeña
/home/usuario/OrangeResults/inputToLearn/105.jpg,0.3626,0.4872,0.4978,0.5019,27171,13878,12713,13811,185.9978,132.9286,127.2269,132.6074,193.4959,139.4874,132.7977,136.8691,178.887,126.7942,122.143,128.6135,67.4378,64.7685,63.3347,66.5543,70.1564,67.9643,66.1079,68.6932,64.8596,61.7796,60.8039,64.5498,pequeña
/home/usuario/OrangeResults/inputToLearn/107.jpg,0.3626,0.4872,0.4978,0.5019,24219,13157,12136,12148,175.6035,129.4296,124.3062,124.3677,184.2952,135.6907,131.8466,130.9394,167.4236,123.6703,117.3405,118.2079,63.6691,63.0637,61.8808,62.4189,66.8204,66.1144,65.6344,65.7172,60.7033,60.2575,58.4131,59.3273,pequeña
/home/usuario/OrangeResults/inputToLearn/110.jpg,0.3626,0.4872,0.4978,0.5019,31239,16612,15486,15843,199.436,145.434,140.4186,142.0279,208.5644,157.7311,151.2586,152.1199,190.7732,134.1373,130.4722,132.69,72.3101,70.8617,69.9017,71.2824,75.6198,76.8534,75.2979,76.3475,69.1692,65.3575,64.9502,66.5958,mediana
/home/usuario/OrangeResults/inputToLearn/111.jpg,0.3626,0.4872,0.4978,0.5019,30428,16489,15459,15139,196.8302,144.8946,140.2962,138.8365,201.4097,153.1844,147.4413,147.7133,192.4513,137.1803,133.605,130.6193,71.3653,70.5989,69.8407,69.6807,73.0257,74.638,73.3976,74.1358,69.7776,66.8401,66.5098,65.5565,mediana
/home/usuario/OrangeResults/inputToLearn/112.jpg,0.3626,0.4872,0.4978,0.5019,31556,16499,15428,15538,200.4454,144.9385,140.1554,140.6542,206.7143,154.2491,147.1549,149.608,194.4609,136.3819,133.9735,132.5669,72.6761,70.6203,69.7706,70.5929,74.949,75.1568,73.255,75.0868,70.5063,66.4511,66.6932,66.534,mediana
/home/usuario/OrangeResults/inputToLearn/115.jpg,0.3626,0.4872,0.4978,0.5019,30039,15906,14991,15022,195.568,142.31,138.1562,138.299,208.4913,151.2472,148.655,146.4195,183.6576,133.9957,128.4409,130.7913,70.9077,69.3396,68.7754,69.4109,75.5933,73.6941,74.0018,73.4865,66.5893,65.2885,63.939,65.6428,pequeña
/home/usuario/OrangeResults/inputToLearn/119.jpg,0.3626,0.4872,0.4978,0.5019,29623,16342,15499,15708,194.2091,144.2473,140.4775,141.4215,203.3341,152.7803,150.6994,149.8746,185.6324,136.3037,131.0777,133.6614,70.415,70.2835,69.931,70.978,73.7234,74.4411,75.0195,75.2205,67.3053,66.413,65.2517,67.0833,pequeña
/home/usuario/OrangeResults/inputToLearn/122.jpg,0.3626,0.4872,0.4978,0.5019,23552,12711,12635,12708,173.1685,127.2169,126.836,127.2019,179.9556,135.0738,133.6822,135.6376,166.7582,119.9843,120.4738,119.3931,62.7862,61.9856,63.1401,63.8414,65.247,65.8138,66.5482,68.0751,60.462,58.4615,59.9729,59.9222,pequeña
/home/usuario/OrangeResults/inputToLearn/124.jpg,0.3626,0.4872,0.4978,0.5019,27941,14820,14223,14819,188.6149,137.366,134.5707,137.3613,195.1331,144.8189,143.0534,143.5843,182.4926,130.4846,126.74,131.5463,68.3867,66.9306,66.9905,68.9403,70.75,70.562,71.2133,72.0635,66.1669,63.5777,63.0923,66.0218,mediana
/home/usuario/OrangeResults/inputToLearn/125.jpg,0.3626,0.4872,0.4978,0.5019,24727,13193,12597,13648,177.4356,129.6065,126.6452,131.8225,185.0894,139.1236,135.9759,138.6445,170.2728,120.8383,118.0627,125.4867,64.3334,63.1499,63.0451,66.1604,67.1084,67.787,67.69,69.5843,61.7363,58.8776,58.7727,62.9805,pequeña
/home/usuario/OrangeResults/inputToLearn/127.jpg,0.3626,0.4872,0.4978,0.5019,27866,14442,14403,15037,188.3616,135.6028,135.4196,138.368,192.9085,145.3146,138.2865,146.2114,184.0643,126.6369,132.7441,131.085,68.2948,66.0715,67.4131,69.4455,69.9434,70.8035,68.8403,73.3821,66.7367,61.703,66.0812,65.7902,grande
/home/usuario/OrangeResults/inputToLearn/129.jpg,0.3626,0.4872,0.4978,0.5019,27141,14619,13612,14444,185.8951,136.4313,131.6485,135.6122,193.725,143.3939,139.975,142.1669,178.5484,129.9437,124.0489,129.6243,67.4006,66.4752,65.5358,68.0624,70.2395,69.8677,69.6808,71.3521,64.7368,63.3142,61.7527,65.0571,pequeña
/home/usuario/OrangeResults/inputToLearn/130.jpg,0.3626,0.4872,0.4978,0.5019,27550,14750,13998,15087,187.2905,137.0412,133.5021,138.5979,192.2205,145.2473,141.2615,145.8742,182.6295,129.4455,126.3141,131.8465,67.9065,66.7724,66.4585,69.5609,69.694,70.7707,70.3213,73.2128,66.2165,63.0714,62.8803,66.1724,pequeña
/home/usuario/OrangeResults/inputToLearn/131.jpg,0.3626,0.4872,0.4978,0.5019,28785,15585,15581,16114,191.4424,140.8667,140.8487,143.2375,202.6432,153.2583,153.5719,154.4487,181.0669,129.7453,129.5391,133.1638,69.4119,68.6363,70.1157,71.8895,73.4729,74.6741,76.4495,77.5163,65.65,63.2175,64.4857,66.8336,pequeña
/home/usuario/OrangeResults/inputToLearn/134.jpg,0.3626,0.4872,0.4978,0.5019,26838,14162,13721,14686,184.8545,134.2819,132.1746,136.7435,188.8022,140.999,138.4145,142.1011,181.0939,128.0162,126.3168,131.7329,67.0233,65.4279,65.7977,68.6302,68.4546,68.7008,68.904,71.3191,65.6597,62.375,62.8817,66.1154,pequeña
/home/usuario/OrangeResults/inputToLearn/136.jpg,0.3626,0.4872,0.4978,0.5019,26308,14129,14096,14536,183.0202,134.1253,133.9686,136.0434,187.8504,140.5189,140.3543,142.0994,178.4172,128.1764,127.962,130.3238,66.3582,65.3516,66.6908,68.2788,68.1095,68.4669,69.8696,71.3183,64.6893,62.4531,63.7006,65.4082,pequeña
/home/usuario/OrangeResults/inputToLearn/142.jpg,0.3626,0.4872,0.4978,0.5019,28479,14354,13710,14888,190.4221,135.1891,132.1216,137.6808,193.1238,140.7699,137.608,142.3202,187.8512,129.955,127.0289,133.3461,69.0419,65.8699,65.7713,69.1006,70.0215,68.5892,68.5025,71.4291,68.1098,63.3197,63.2361,66.9251,mediana
/home/usuario/OrangeResults/inputToLearn/143.jpg,0.3626,0.4872,0.4978,0.5019,35100,17639,17567,18082,211.4018,149.8622,149.556,151.7324,219.6733,160.0573,158.9073,162.8978,203.6066,140.6227,141.1951,141.6879,76.6486,73.0193,74.4503,76.153,79.6476,77.9868,79.1055,81.7568,73.8223,68.5174,70.2882,71.1118,mediana
/home/usuario/OrangeResults/inputToLearn/144.jpg,0.3626,0.4872,0.4978,0.5019,26860,14180,13530,13983,184.9303,134.3672,131.2514,133.4305,190.5622,141.8619,139.6865,141.1371,179.6564,127.4437,123.4686,126.328,67.0507,65.4695,65.3381,66.9675,69.0927,69.1212,69.5372,70.8353,65.1386,62.0961,61.4638,63.4028,pequeña
/home/usuario/OrangeResults/inputToLearn/146.jpg,0.3626,0.4872,0.4978,0.5019,24085,13044,12604,13129,175.117,128.8726,126.6804,129.2918,185.2866,135.5973,136.2174,135.4729,165.5984,122.6336,117.9484,123.5402,63.4927,62.7923,63.0626,64.8902,67.1799,66.0689,67.8102,67.9925,60.0415,59.7523,58.7158,62.0036,pequeña
/home/usuario/OrangeResults/inputToLearn/148.jpg,0.3626,0.4872,0.4978,0.5019,32915,17529,17105,17527,204.7161,149.3942,147.5763,149.3856,211.8801,160.6501,157.3644,159.9463,198.0468,139.1439,138.6477,139.6979,74.2245,72.7913,73.4648,74.9752,76.822,78.2756,78.3374,80.2754,71.8064,67.7969,69.0201,70.113,grande
/home/usuario/OrangeResults/inputToLearn/149.jpg,0.3626,0.4872,0.4978,0.5019,31856,16615,15881,16666,201.3959,145.4472,142.1982,145.6702,206.0377,151.6464,146.7632,149.1596,197.0062,139.6538,137.9087,142.4678,73.0207,70.8681,70.7875,73.1104,74.7037,73.8886,73.0601,74.8617,71.4291,68.0453,68.6522,71.5032,mediana
/home/usuario/OrangeResults/inputToLearn/150.jpg,0.3626,0.4872,0.4978,0.5019,31888,16160,16243,17188,201.4971,143.4418,143.8097,147.9339,208.2487,151.8513,149.906,153.5586,195.1029,135.6013,138.0663,142.6577,73.0574,69.891,71.5898,74.2465,75.5053,73.9885,74.6246,77.0695,70.739,66.0708,68.7306,71.5985,mediana
/home/usuario/OrangeResults/inputToLearn/151.jpg,0.3626,0.4872,0.4978,0.5019,31649,16498,15659,16500,200.7405,144.9341,141.2008,144.9429,202.471,150.3919,144.6566,148.6264,199.3173,139.9629,137.947,141.5759,72.7831,70.6181,70.291,72.7454,73.4105,73.2774,72.0114,74.5941,72.2671,68.196,68.6713,71.0555,mediana
/home/usuario/OrangeResults/inputToLearn/156.jpg,0.3626,0.4872,0.4978,0.5019,35338,18286,18021,18642,212.1173,152.5859,151.4762,154.0641,215.2361,161.5707,154.7133,160.9133,209.1727,144.2657,148.4694,147.695,76.908,74.3464,75.4062,77.3232,78.0388,78.7242,77.0176,80.7608,75.8404,70.2924,73.9094,74.1266,grande
/home/usuario/OrangeResults/inputToLearn/158.jpg,0.3626,0.4872,0.4978,0.5019,27949,15055,14853,15137,188.6419,138.4508,137.5188,138.8273,194.9405,148.4368,146.0568,147.7782,182.6563,129.2592,129.6855,130.576,68.3965,67.4592,68.4581,69.676,70.6802,72.3248,72.7084,74.1684,66.2262,62.9807,64.5586,65.5348,mediana
/home/usuario/OrangeResults/inputToLearn/159.jpg,0.3626,0.4872,0.4978,0.5019,26382,13248,12683,13366,183.2774,129.8764,127.0767,130.4535,187.046,135.5632,132.0356,133.898,179.7845,124.488,122.4115,127.2194,66.4514,63.2814,63.2599,65.4733,67.8178,66.0522,65.7285,67.2021,65.185,60.6559,60.9375,63.8501,pequeña
/home/usuario/OrangeResults/inputToLearn/161.jpg,0.3626,0.4872,0.4978,0.5019,29831,15524,14627,14828,194.8897,140.5908,136.4686,137.403,199.0797,145.0257,142.7044,143.4152,190.8708,136.428,130.6386,131.7923,70.6618,68.5019,67.9353,68.9612,72.1809,70.6627,71.0395,71.9787,69.2046,66.4736,65.033,66.1452,mediana
/home/usuario/OrangeResults/inputToLearn/165.jpg,0.3626,0.4872,0.4978,0.5019,25559,13031,12396,13751,180.396,128.8083,125.6307,132.319,187.9969,135.3054,131.5377,135.9613,173.2515,122.7615,120.1758,128.9639,65.4067,62.761,62.5401,66.4096,68.1626,65.9266,65.4807,68.2376,62.8163,59.8147,59.8246,64.7257,pequeña
/home/usuario/OrangeResults/inputToLearn/166.jpg,0.3626,0.4872,0.4978,0.5019,23690,12639,12330,12697,173.6751,126.8561,125.2958,127.1469,184.1708,135.7826,135.7858,134.2654,163.9292,118.6354,115.8052,120.654,62.9699,61.8098,62.3734,63.8137,66.7754,66.1591,67.5954,67.3865,59.4363,57.8043,57.6489,60.5551,pequeña
/home/usuario/OrangeResults/inputToLearn/169.jpg,0.3626,0.4872,0.4978,0.5019,30977,16729,15394,16086,198.5979,145.9453,140.0009,143.113,205.0273,152.9405,147.3844,151.6375,192.469,139.5039,133.0704,135.1482,72.0063,71.1108,69.6937,71.827,74.3373,74.5192,73.3693,76.1053,69.7841,67.9723,66.2437,67.8295,mediana
/home/usuario/OrangeResults/inputToLearn/170.jpg,0.3626,0.4872,0.4978,0.5019,23913,12736,11790,13074,174.4906,127.342,122.5214,129.0207,188.6565,137.1826,135.8086,138.3023,161.4743,118.4013,110.6114,120.5123,63.2656,62.0465,60.9923,64.7542,68.4017,66.8413,67.6067,69.4125,58.5462,57.6902,55.0634,60.4839,pequeña
